,gpu,backend,nx,ny,nz,nIt,nWarmUp,type,stride,time,mlups,bandwidth,compute
1614,A100-SXM4-80GB,CUDA Explicit Memory,181,1,1,1024,2,float,8,196.44,0.943517,0.00377407,123.669
1615,A100-SXM4-80GB,CUDA Explicit Memory,194,1,1,1024,2,float,8,196.772,1.00957,0.00403829,132.327
1616,A100-SXM4-80GB,CUDA Explicit Memory,207,1,1,1024,2,float,8,196.454,1.07897,0.00431587,141.422
1617,A100-SXM4-80GB,CUDA Explicit Memory,222,1,1,1024,2,float,8,196.518,1.15678,0.00462712,151.621
1618,A100-SXM4-80GB,CUDA Explicit Memory,238,1,1,1024,2,float,8,196.388,1.24097,0.00496389,162.657
1619,A100-SXM4-80GB,CUDA Explicit Memory,256,1,1,1024,2,float,8,196.342,1.33514,0.00534057,175.0
1620,A100-SXM4-80GB,CUDA Explicit Memory,274,1,1,1024,2,float,8,196.479,1.42802,0.00571208,187.174
1621,A100-SXM4-80GB,CUDA Explicit Memory,294,1,1,1024,2,float,8,196.839,1.52945,0.0061178,200.468
1622,A100-SXM4-80GB,CUDA Explicit Memory,315,1,1,1024,2,float,8,197.025,1.63715,0.00654861,214.585
1623,A100-SXM4-80GB,CUDA Explicit Memory,337,1,1,1024,2,float,8,196.861,1.75295,0.0070118,229.763
1624,A100-SXM4-80GB,CUDA Explicit Memory,362,1,1,1024,2,float,8,196.81,1.88348,0.00753392,246.872
1625,A100-SXM4-80GB,CUDA Explicit Memory,388,1,1,1024,2,float,8,196.83,2.01855,0.00807421,264.576
1626,A100-SXM4-80GB,CUDA Explicit Memory,415,1,1,1024,2,float,8,196.87,2.15858,0.00863432,282.929
1627,A100-SXM4-80GB,CUDA Explicit Memory,445,1,1,1024,2,float,8,196.782,2.31566,0.00926263,303.518
1628,A100-SXM4-80GB,CUDA Explicit Memory,477,1,1,1024,2,float,8,196.874,2.48102,0.00992408,325.192
1629,A100-SXM4-80GB,CUDA Explicit Memory,512,1,1,1024,2,float,8,196.923,2.6624,0.0106496,348.966
1630,A100-SXM4-80GB,CUDA Explicit Memory,548,1,1,1024,2,float,8,196.864,2.85045,0.0114018,373.615
1631,A100-SXM4-80GB,CUDA Explicit Memory,588,1,1,1024,2,float,8,196.805,3.05943,0.0122377,401.005
1632,A100-SXM4-80GB,CUDA Explicit Memory,630,1,1,1024,2,float,8,197.015,3.27448,0.0130979,429.192
1633,A100-SXM4-80GB,CUDA Explicit Memory,675,1,1,1024,2,float,8,196.914,3.51016,0.0140406,460.084
1634,A100-SXM4-80GB,CUDA Explicit Memory,724,1,1,1024,2,float,8,196.907,3.7651,0.0150604,493.499
1635,A100-SXM4-80GB,CUDA Explicit Memory,776,1,1,1024,2,float,8,196.899,4.03569,0.0161428,528.967
1636,A100-SXM4-80GB,CUDA Explicit Memory,831,1,1,1024,2,float,8,196.838,4.32306,0.0172922,566.632
1637,A100-SXM4-80GB,CUDA Explicit Memory,891,1,1,1024,2,float,8,196.873,4.63439,0.0185376,607.439
1638,A100-SXM4-80GB,CUDA Explicit Memory,955,1,1,1024,2,float,8,196.917,4.96615,0.0198646,650.923
1639,A100-SXM4-80GB,CUDA Explicit Memory,1024,1,1,1024,2,float,8,196.943,5.32426,0.0212971,697.862
1640,A100-SXM4-80GB,CUDA Explicit Memory,1097,1,1,1024,2,float,8,196.926,5.70432,0.0228173,747.677
1641,A100-SXM4-80GB,CUDA Explicit Memory,1176,1,1,1024,2,float,8,196.962,6.11399,0.024456,801.373
1642,A100-SXM4-80GB,CUDA Explicit Memory,1260,1,1,1024,2,float,8,196.901,6.55274,0.026211,858.881
1643,A100-SXM4-80GB,CUDA Explicit Memory,1351,1,1,1024,2,float,8,196.967,7.02363,0.0280945,920.601
1644,A100-SXM4-80GB,CUDA Explicit Memory,1448,1,1,1024,2,float,8,196.929,7.52937,0.0301175,986.889
1645,A100-SXM4-80GB,CUDA Explicit Memory,1552,1,1,1024,2,float,8,197.036,8.06579,0.0322632,1057.2
1646,A100-SXM4-80GB,CUDA Explicit Memory,1663,1,1,1024,2,float,8,196.976,8.64528,0.0345811,1133.15
1647,A100-SXM4-80GB,CUDA Explicit Memory,1782,1,1,1024,2,float,8,197.225,9.25223,0.0370089,1212.71
1648,A100-SXM4-80GB,CUDA Explicit Memory,1910,1,1,1024,2,float,8,197.15,9.92059,0.0396823,1300.31
1649,A100-SXM4-80GB,CUDA Explicit Memory,2048,1,1,1024,2,float,8,197.209,10.6341,0.0425366,1393.84
1650,A100-SXM4-80GB,CUDA Explicit Memory,2194,1,1,1024,2,float,8,197.141,11.3962,0.0455849,1493.72
1651,A100-SXM4-80GB,CUDA Explicit Memory,2352,1,1,1024,2,float,8,197.192,12.2137,0.0488548,1600.88
1652,A100-SXM4-80GB,CUDA Explicit Memory,2521,1,1,1024,2,float,8,197.126,13.0957,0.0523827,1716.48
1653,A100-SXM4-80GB,CUDA Explicit Memory,2702,1,1,1024,2,float,8,197.335,14.0211,0.0560843,1837.77
1654,A100-SXM4-80GB,CUDA Explicit Memory,2896,1,1,1024,2,float,8,197.239,15.0351,0.0601403,1970.68
1655,A100-SXM4-80GB,CUDA Explicit Memory,3104,1,1,1024,2,float,8,197.339,16.1067,0.064427,2111.14
1656,A100-SXM4-80GB,CUDA Explicit Memory,3326,1,1,1024,2,float,8,197.499,17.2447,0.068979,2260.3
1657,A100-SXM4-80GB,CUDA Explicit Memory,3565,1,1,1024,2,float,8,388.435,9.39812,0.0375925,1231.83
1658,A100-SXM4-80GB,CUDA Explicit Memory,3821,1,1,1024,2,float,8,388.502,10.0712,0.040285,1320.06
1659,A100-SXM4-80GB,CUDA Explicit Memory,4096,1,1,1024,2,float,8,388.481,10.7967,0.0431867,1415.14
1660,A100-SXM4-80GB,CUDA Explicit Memory,4389,1,1,1024,2,float,8,388.603,11.5654,0.0462615,1515.9
1661,A100-SXM4-80GB,CUDA Explicit Memory,4705,1,1,1024,2,float,8,388.765,12.3929,0.0495716,1624.36
1662,A100-SXM4-80GB,CUDA Explicit Memory,5042,1,1,1024,2,float,8,388.724,13.2819,0.0531277,1740.89
1663,A100-SXM4-80GB,CUDA Explicit Memory,5404,1,1,1024,2,float,8,388.856,14.2307,0.0569228,1865.25
1664,A100-SXM4-80GB,CUDA Explicit Memory,5792,1,1,1024,2,float,8,388.749,15.2566,0.0610266,1999.72
1665,A100-SXM4-80GB,CUDA Explicit Memory,6208,1,1,1024,2,float,8,388.969,16.3432,0.0653728,2142.14
1666,A100-SXM4-80GB,CUDA Explicit Memory,6653,1,1,1024,2,float,8,389.052,17.5109,0.0700438,2295.19
1667,A100-SXM4-80GB,CUDA Explicit Memory,7131,1,1,1024,2,float,8,579.823,12.5937,0.050375,1650.69
1668,A100-SXM4-80GB,CUDA Explicit Memory,7643,1,1,1024,2,float,8,579.846,13.4974,0.0539897,1769.13
1669,A100-SXM4-80GB,CUDA Explicit Memory,8192,1,1,1024,2,float,8,579.768,14.4689,0.0578756,1896.47
1670,A100-SXM4-80GB,CUDA Explicit Memory,8779,1,1,1024,2,float,8,579.785,15.5052,0.0620209,2032.3
1671,A100-SXM4-80GB,CUDA Explicit Memory,9410,1,1,1024,2,float,8,579.895,16.6165,0.0664661,2177.96
1672,A100-SXM4-80GB,CUDA Explicit Memory,10085,1,1,1024,2,float,8,580.114,17.8017,0.071207,2333.31
1673,A100-SXM4-80GB,CUDA Explicit Memory,10809,1,1,1024,2,float,8,771.137,14.3534,0.0574135,1881.33
1674,A100-SXM4-80GB,CUDA Explicit Memory,11585,1,1,1024,2,float,8,771.71,15.3724,0.0614896,2014.89
1675,A100-SXM4-80GB,CUDA Explicit Memory,12416,1,1,1024,2,float,8,772.024,16.4684,0.0658735,2158.54
1676,A100-SXM4-80GB,CUDA Explicit Memory,13307,1,1,1024,2,float,8,772.142,17.6475,0.0705899,2313.09
1677,A100-SXM4-80GB,CUDA Explicit Memory,14263,1,1,1024,2,float,8,963.465,15.1591,0.0606366,1986.94
1678,A100-SXM4-80GB,CUDA Explicit Memory,15286,1,1,1024,2,float,8,963.836,16.2402,0.0649607,2128.63
1679,A100-SXM4-80GB,CUDA Explicit Memory,16384,1,1,1024,2,float,8,963.676,17.4096,0.0696384,2281.91
1680,A100-SXM4-80GB,CUDA Explicit Memory,17559,1,1,1024,2,float,8,1154.28,15.5772,0.0623087,2041.73
1681,A100-SXM4-80GB,CUDA Explicit Memory,18820,1,1,1024,2,float,8,1155.0,16.6854,0.0667416,2186.99
1682,A100-SXM4-80GB,CUDA Explicit Memory,20171,1,1,1024,2,float,8,1154.74,17.8872,0.0715488,2344.51
1683,A100-SXM4-80GB,CUDA Explicit Memory,21618,1,1,1024,2,float,8,1345.87,16.448,0.065792,2155.87
1684,A100-SXM4-80GB,CUDA Explicit Memory,23170,1,1,1024,2,float,8,1345.71,17.6309,0.0705236,2310.92
1685,A100-SXM4-80GB,CUDA Explicit Memory,24833,1,1,1024,2,float,8,1537.27,16.5416,0.0661666,2168.15
1686,A100-SXM4-80GB,CUDA Explicit Memory,26615,1,1,1024,2,float,8,1537.54,17.7256,0.0709023,2323.33
1687,A100-SXM4-80GB,CUDA Explicit Memory,28526,1,1,1024,2,float,8,1721.73,16.9659,0.0678634,2223.75
1688,A100-SXM4-80GB,CUDA Explicit Memory,30573,1,1,1024,2,float,8,1725.7,18.1415,0.0725659,2377.84
1689,A100-SXM4-80GB,CUDA Explicit Memory,32768,1,1,1024,2,float,8,1912.51,17.5447,0.0701789,2299.62
1690,A100-SXM4-80GB,CUDA Explicit Memory,35119,1,1,1024,2,float,8,2102.72,17.1025,0.0684101,2241.66
1691,A100-SXM4-80GB,CUDA Explicit Memory,37640,1,1,1024,2,float,8,2112.15,18.2484,0.0729937,2391.86
1692,A100-SXM4-80GB,CUDA Explicit Memory,40342,1,1,1024,2,float,8,2295.83,17.9936,0.0719745,2358.46
1693,A100-SXM4-80GB,CUDA Explicit Memory,43237,1,1,1024,2,float,8,2484.7,17.8189,0.0712757,2335.56
1694,A100-SXM4-80GB,CUDA Explicit Memory,46340,1,1,1024,2,float,8,2674.69,17.7412,0.0709648,2325.38
1695,A100-SXM4-80GB,CUDA Explicit Memory,49667,1,1,1024,2,float,8,2865.55,17.7484,0.0709937,2326.32
1696,A100-SXM4-80GB,CUDA Explicit Memory,53231,1,1,1024,2,float,8,3056.1,17.836,0.0713438,2337.8
1697,A100-SXM4-80GB,CUDA Explicit Memory,57052,1,1,1024,2,float,8,3247.25,17.991,0.0719639,2358.11
1698,A100-SXM4-80GB,CUDA Explicit Memory,61147,1,1,1024,2,float,8,3440.69,18.1983,0.0727931,2385.28
1699,A100-SXM4-80GB,CUDA Explicit Memory,65536,1,1,1024,2,float,8,3640.89,18.432,0.0737279,2415.92
1700,A100-SXM4-80GB,CUDA Explicit Memory,70239,1,1,1024,2,float,8,4009.26,17.9396,0.0717586,2351.39
1701,A100-SXM4-80GB,CUDA Explicit Memory,75281,1,1,1024,2,float,8,4207.3,18.3224,0.0732895,2401.55
1702,A100-SXM4-80GB,CUDA Explicit Memory,80684,1,1,1024,2,float,8,4580.82,18.0362,0.0721447,2364.04
1703,A100-SXM4-80GB,CUDA Explicit Memory,86475,1,1,1024,2,float,8,4959.94,17.8531,0.0714124,2340.04
1704,A100-SXM4-80GB,CUDA Explicit Memory,92681,1,1,1024,2,float,8,5161.95,18.3856,0.0735423,2409.83
1705,A100-SXM4-80GB,CUDA Explicit Memory,99334,1,1,1024,2,float,8,5542.21,18.3533,0.0734134,2405.61
1706,A100-SXM4-80GB,CUDA Explicit Memory,106463,1,1,1024,2,float,8,5923.53,18.4043,0.073617,2412.28
1707,A100-SXM4-80GB,CUDA Explicit Memory,114104,1,1,1024,2,float,8,6484.84,18.0178,0.0720712,2361.63
1708,A100-SXM4-80GB,CUDA Explicit Memory,122294,1,1,1024,2,float,8,6870.81,18.2262,0.072905,2388.95
1709,A100-SXM4-80GB,CUDA Explicit Memory,131072,1,1,1024,2,float,8,7277.34,18.4432,0.073773,2417.39
1710,A100-SXM4-80GB,CUDA Explicit Memory,140479,1,1,1024,2,float,8,7826.56,18.3798,0.0735192,2409.08
1711,A100-SXM4-80GB,CUDA Explicit Memory,150562,1,1,1024,2,float,8,8395.46,18.3641,0.0734566,2407.03
1712,A100-SXM4-80GB,CUDA Explicit Memory,161368,1,1,1024,2,float,8,8971.11,18.4192,0.0736768,2414.24
1713,A100-SXM4-80GB,CUDA Explicit Memory,172950,1,1,1024,2,float,8,9725.69,18.2096,0.0728383,2386.77
1714,A100-SXM4-80GB,CUDA Explicit Memory,185363,1,1,1024,2,float,8,10308.7,18.4127,0.0736509,2413.39
1715,A100-SXM4-80GB,CUDA Explicit Memory,198668,1,1,1024,2,float,8,11068.3,18.3801,0.0735204,2409.12
1716,A100-SXM4-80GB,CUDA Explicit Memory,212927,1,1,1024,2,float,8,11836.6,18.4206,0.0736825,2414.43
1717,A100-SXM4-80GB,CUDA Explicit Memory,228209,1,1,1024,2,float,8,12772.9,18.2954,0.0731817,2398.02
1718,A100-SXM4-80GB,CUDA Explicit Memory,244589,1,1,1024,2,float,8,13572.6,18.4533,0.0738134,2418.72
1719,A100-SXM4-80GB,CUDA Explicit Memory,262144,1,1,1024,2,float,8,14521.3,18.4857,0.0739426,2422.95
1720,A100-SXM4-80GB,CUDA Explicit Memory,280958,1,1,1024,2,float,8,15639.0,18.3963,0.0735853,2411.24
1721,A100-SXM4-80GB,CUDA Explicit Memory,301124,1,1,1024,2,float,8,16775.7,18.3809,0.0735234,2409.22
1722,A100-SXM4-80GB,CUDA Explicit Memory,322737,1,1,1024,2,float,8,17926.0,18.436,0.0737439,2416.44
1723,A100-SXM4-80GB,CUDA Explicit Memory,345901,1,1,1024,2,float,8,19252.1,18.3981,0.0735924,2411.48
1724,A100-SXM4-80GB,CUDA Explicit Memory,370727,1,1,1024,2,float,8,20592.9,18.4348,0.073739,2416.28
1725,A100-SXM4-80GB,CUDA Explicit Memory,397336,1,1,1024,2,float,8,22009.8,18.4859,0.0739437,2422.99
1726,A100-SXM4-80GB,CUDA Explicit Memory,425854,1,1,1024,2,float,8,23640.6,18.446,0.073784,2417.75
1727,A100-SXM4-80GB,CUDA Explicit Memory,456419,1,1,1024,2,float,8,25348.8,18.4377,0.0737507,2416.66
1728,A100-SXM4-80GB,CUDA Explicit Memory,489178,1,1,1024,2,float,8,27081.5,18.4967,0.0739867,2424.4
1729,A100-SXM4-80GB,CUDA Explicit Memory,524288,1,1,512,2,float,8,14504.1,18.5075,0.0740301,2425.82
1730,A100-SXM4-80GB,CUDA Explicit Memory,561917,1,1,512,2,float,8,15553.4,18.4977,0.0739908,2424.53
1731,A100-SXM4-80GB,CUDA Explicit Memory,602248,1,1,512,2,float,8,16680.8,18.4854,0.0739416,2422.92
1732,A100-SXM4-80GB,CUDA Explicit Memory,645474,1,1,512,2,float,8,17862.3,18.5017,0.0740066,2425.05
1733,A100-SXM4-80GB,CUDA Explicit Memory,691802,1,1,512,2,float,8,19157.6,18.4889,0.0739554,2423.37
1734,A100-SXM4-80GB,CUDA Explicit Memory,741455,1,1,512,2,float,8,20500.1,18.5182,0.0740727,2427.21
1735,A100-SXM4-80GB,CUDA Explicit Memory,794672,1,1,512,2,float,8,21998.9,18.4951,0.0739804,2424.19
1736,A100-SXM4-80GB,CUDA Explicit Memory,851708,1,1,512,2,float,8,23552.9,18.5147,0.0740586,2426.75
1737,A100-SXM4-80GB,CUDA Explicit Memory,912838,1,1,512,2,float,8,25252.9,18.5077,0.0740307,2425.84
1738,A100-SXM4-80GB,CUDA Explicit Memory,978356,1,1,512,2,float,8,27066.7,18.5068,0.0740271,2425.72
1739,A100-SXM4-80GB,CUDA Explicit Memory,1048576,1,1,128,2,float,8,7245.87,18.5233,0.0740933,2427.89
1740,A100-SXM4-80GB,CUDA Explicit Memory,2,1,1,1024,2,float,16,195.423,0.0104798,4.19193e-05,1.37361
1741,A100-SXM4-80GB,CUDA Explicit Memory,3,1,1,1024,2,float,16,195.443,0.0157181,6.28725e-05,2.06021
1742,A100-SXM4-80GB,CUDA Explicit Memory,4,1,1,1024,2,float,16,195.39,0.0209633,8.3853e-05,2.7477
1743,A100-SXM4-80GB,CUDA Explicit Memory,5,1,1,1024,2,float,16,195.446,0.0261965,0.000104786,3.43362
1744,A100-SXM4-80GB,CUDA Explicit Memory,6,1,1,1024,2,float,16,195.439,0.0314369,0.000125748,4.1205
1745,A100-SXM4-80GB,CUDA Explicit Memory,7,1,1,1024,2,float,16,195.42,0.0366799,0.00014672,4.80771
1746,A100-SXM4-80GB,CUDA Explicit Memory,8,1,1,1024,2,float,16,195.443,0.041915,0.00016766,5.49388
1747,A100-SXM4-80GB,CUDA Explicit Memory,9,1,1,1024,2,float,16,195.537,0.0471317,0.000188527,6.17765
1748,A100-SXM4-80GB,CUDA Explicit Memory,10,1,1,1024,2,float,16,195.431,0.0523971,0.000209588,6.86779
1749,A100-SXM4-80GB,CUDA Explicit Memory,11,1,1,1024,2,float,16,195.425,0.0576386,0.000230554,7.55481
1750,A100-SXM4-80GB,CUDA Explicit Memory,12,1,1,1024,2,float,16,195.759,0.0627711,0.000251084,8.22753
1751,A100-SXM4-80GB,CUDA Explicit Memory,13,1,1,1024,2,float,16,195.438,0.0681136,0.000272454,8.92778
1752,A100-SXM4-80GB,CUDA Explicit Memory,14,1,1,1024,2,float,16,195.823,0.0732088,0.000292835,9.59563
1753,A100-SXM4-80GB,CUDA Explicit Memory,16,1,1,1024,2,float,16,195.762,0.0836934,0.000334774,10.9699
1754,A100-SXM4-80GB,CUDA Explicit Memory,17,1,1,1024,2,float,16,196.223,0.0887155,0.000354862,11.6281
1755,A100-SXM4-80GB,CUDA Explicit Memory,18,1,1,1024,2,float,16,196.222,0.0939345,0.000375738,12.3122
1756,A100-SXM4-80GB,CUDA Explicit Memory,19,1,1,1024,2,float,16,196.323,0.0991018,0.000396407,12.9895
1757,A100-SXM4-80GB,CUDA Explicit Memory,21,1,1,1024,2,float,16,196.399,0.109491,0.000437966,14.3513
1758,A100-SXM4-80GB,CUDA Explicit Memory,22,1,1,1024,2,float,16,196.204,0.114819,0.000459277,15.0496
1759,A100-SXM4-80GB,CUDA Explicit Memory,24,1,1,1024,2,float,16,196.278,0.12521,0.00050084,16.4115
1760,A100-SXM4-80GB,CUDA Explicit Memory,25,1,1,1024,2,float,16,196.498,0.130281,0.000521125,17.0762
1761,A100-SXM4-80GB,CUDA Explicit Memory,27,1,1,1024,2,float,16,196.367,0.140798,0.000563191,18.4547
1762,A100-SXM4-80GB,CUDA Explicit Memory,29,1,1,1024,2,float,16,196.447,0.151165,0.000604661,19.8135
1763,A100-SXM4-80GB,CUDA Explicit Memory,32,1,1,1024,2,float,16,196.812,0.166494,0.000665975,21.8227
1764,A100-SXM4-80GB,CUDA Explicit Memory,34,1,1,1024,2,float,16,196.714,0.176988,0.000707951,23.1981
1765,A100-SXM4-80GB,CUDA Explicit Memory,36,1,1,1024,2,float,16,196.713,0.1874,0.000749598,24.5628
1766,A100-SXM4-80GB,CUDA Explicit Memory,39,1,1,1024,2,float,16,196.66,0.203072,0.000812287,26.617
1767,A100-SXM4-80GB,CUDA Explicit Memory,42,1,1,1024,2,float,16,196.772,0.218568,0.000874272,28.6481
1768,A100-SXM4-80GB,CUDA Explicit Memory,45,1,1,1024,2,float,16,196.688,0.234279,0.000937118,30.7075
1769,A100-SXM4-80GB,CUDA Explicit Memory,48,1,1,1024,2,float,16,196.57,0.250048,0.00100019,32.7743
1770,A100-SXM4-80GB,CUDA Explicit Memory,51,1,1,1024,2,float,16,196.625,0.265602,0.00106241,34.8129
1771,A100-SXM4-80GB,CUDA Explicit Memory,55,1,1,1024,2,float,16,196.69,0.286339,0.00114536,37.531
1772,A100-SXM4-80GB,CUDA Explicit Memory,59,1,1,1024,2,float,16,196.639,0.307244,0.00122897,40.271
1773,A100-SXM4-80GB,CUDA Explicit Memory,64,1,1,1024,2,float,16,196.706,0.333166,0.00133267,43.6688
1774,A100-SXM4-80GB,CUDA Explicit Memory,68,1,1,1024,2,float,16,196.738,0.353932,0.00141573,46.3906
1775,A100-SXM4-80GB,CUDA Explicit Memory,73,1,1,1024,2,float,16,196.669,0.38009,0.00152036,49.8192
1776,A100-SXM4-80GB,CUDA Explicit Memory,78,1,1,1024,2,float,16,196.743,0.405971,0.00162388,53.2114
1777,A100-SXM4-80GB,CUDA Explicit Memory,84,1,1,1024,2,float,16,196.728,0.437234,0.00174894,57.3091
1778,A100-SXM4-80GB,CUDA Explicit Memory,90,1,1,1024,2,float,16,196.797,0.4683,0.0018732,61.3811
1779,A100-SXM4-80GB,CUDA Explicit Memory,97,1,1,1024,2,float,16,196.789,0.504743,0.00201897,66.1577
1780,A100-SXM4-80GB,CUDA Explicit Memory,103,1,1,1024,2,float,16,196.635,0.536385,0.00214554,70.3051
1781,A100-SXM4-80GB,CUDA Explicit Memory,111,1,1,1024,2,float,16,196.693,0.577874,0.0023115,75.7431
1782,A100-SXM4-80GB,CUDA Explicit Memory,119,1,1,1024,2,float,16,196.71,0.619472,0.00247789,81.1954
1783,A100-SXM4-80GB,CUDA Explicit Memory,128,1,1,1024,2,float,16,196.677,0.666433,0.00266573,87.3507
1784,A100-SXM4-80GB,CUDA Explicit Memory,137,1,1,1024,2,float,16,196.537,0.7138,0.0028552,93.5592
1785,A100-SXM4-80GB,CUDA Explicit Memory,147,1,1,1024,2,float,16,196.543,0.765877,0.00306351,100.385
1786,A100-SXM4-80GB,CUDA Explicit Memory,157,1,1,1024,2,float,16,196.507,0.81813,0.00327252,107.234
1787,A100-SXM4-80GB,CUDA Explicit Memory,168,1,1,1024,2,float,16,196.551,0.875254,0.00350102,114.721
1788,A100-SXM4-80GB,CUDA Explicit Memory,181,1,1,1024,2,float,16,196.629,0.942607,0.00377043,123.549
1789,A100-SXM4-80GB,CUDA Explicit Memory,194,1,1,1024,2,float,16,196.675,1.01007,0.00404029,132.392
1790,A100-SXM4-80GB,CUDA Explicit Memory,207,1,1,1024,2,float,16,196.655,1.07787,0.00431146,141.278
1791,A100-SXM4-80GB,CUDA Explicit Memory,222,1,1,1024,2,float,16,196.63,1.15612,0.00462449,151.535
1792,A100-SXM4-80GB,CUDA Explicit Memory,238,1,1,1024,2,float,16,196.726,1.23884,0.00495535,162.377
1793,A100-SXM4-80GB,CUDA Explicit Memory,256,1,1,1024,2,float,16,196.868,1.33157,0.00532628,174.532
1794,A100-SXM4-80GB,CUDA Explicit Memory,274,1,1,1024,2,float,16,196.891,1.42503,0.00570014,186.782
1795,A100-SXM4-80GB,CUDA Explicit Memory,294,1,1,1024,2,float,16,196.791,1.52982,0.0061193,200.517
1796,A100-SXM4-80GB,CUDA Explicit Memory,315,1,1,1024,2,float,16,196.877,1.63838,0.00655353,214.746
1797,A100-SXM4-80GB,CUDA Explicit Memory,337,1,1,1024,2,float,16,196.798,1.75351,0.00701406,229.837
1798,A100-SXM4-80GB,CUDA Explicit Memory,362,1,1,1024,2,float,16,196.957,1.88207,0.00752829,246.687
1799,A100-SXM4-80GB,CUDA Explicit Memory,388,1,1,1024,2,float,16,196.973,2.01709,0.00806835,264.384
1800,A100-SXM4-80GB,CUDA Explicit Memory,415,1,1,1024,2,float,16,196.857,2.15872,0.00863488,282.948
1801,A100-SXM4-80GB,CUDA Explicit Memory,445,1,1,1024,2,float,16,196.943,2.31377,0.00925508,303.271
1802,A100-SXM4-80GB,CUDA Explicit Memory,477,1,1,1024,2,float,16,196.815,2.48176,0.00992705,325.289
1803,A100-SXM4-80GB,CUDA Explicit Memory,512,1,1,1024,2,float,16,196.827,2.66371,0.0106548,349.137
1804,A100-SXM4-80GB,CUDA Explicit Memory,548,1,1,1024,2,float,16,196.924,2.84959,0.0113984,373.501
1805,A100-SXM4-80GB,CUDA Explicit Memory,588,1,1,1024,2,float,16,196.955,3.0571,0.0122284,400.701
1806,A100-SXM4-80GB,CUDA Explicit Memory,630,1,1,1024,2,float,16,196.882,3.27668,0.0131067,429.481
1807,A100-SXM4-80GB,CUDA Explicit Memory,675,1,1,1024,2,float,16,196.847,3.51135,0.0140454,460.24
1808,A100-SXM4-80GB,CUDA Explicit Memory,724,1,1,1024,2,float,16,196.885,3.76554,0.0150621,493.556
1809,A100-SXM4-80GB,CUDA Explicit Memory,776,1,1,1024,2,float,16,196.844,4.03681,0.0161472,529.113
1810,A100-SXM4-80GB,CUDA Explicit Memory,831,1,1,1024,2,float,16,196.81,4.32368,0.0172947,566.713
1811,A100-SXM4-80GB,CUDA Explicit Memory,891,1,1,1024,2,float,16,196.874,4.63436,0.0185375,607.435
1812,A100-SXM4-80GB,CUDA Explicit Memory,955,1,1,1024,2,float,16,196.866,4.96743,0.0198697,651.091
1813,A100-SXM4-80GB,CUDA Explicit Memory,1024,1,1,1024,2,float,16,196.95,5.32406,0.0212963,697.836
1814,A100-SXM4-80GB,CUDA Explicit Memory,1097,1,1,1024,2,float,16,196.956,5.70344,0.0228138,747.561
1815,A100-SXM4-80GB,CUDA Explicit Memory,1176,1,1,1024,2,float,16,196.97,6.11375,0.024455,801.341
1816,A100-SXM4-80GB,CUDA Explicit Memory,1260,1,1,1024,2,float,16,197.075,6.54696,0.0261878,858.123
1817,A100-SXM4-80GB,CUDA Explicit Memory,1351,1,1,1024,2,float,16,197.046,7.02081,0.0280833,920.232
1818,A100-SXM4-80GB,CUDA Explicit Memory,1448,1,1,1024,2,float,16,197.191,7.51936,0.0300775,985.578
1819,A100-SXM4-80GB,CUDA Explicit Memory,1552,1,1,1024,2,float,16,197.208,8.05875,0.032235,1056.28
1820,A100-SXM4-80GB,CUDA Explicit Memory,1663,1,1,1024,2,float,16,197.2,8.63547,0.0345419,1131.87
1821,A100-SXM4-80GB,CUDA Explicit Memory,1782,1,1,1024,2,float,16,388.344,4.69885,0.0187954,615.888
1822,A100-SXM4-80GB,CUDA Explicit Memory,1910,1,1,1024,2,float,16,388.264,5.0374,0.0201496,660.262
1823,A100-SXM4-80GB,CUDA Explicit Memory,2048,1,1,1024,2,float,16,388.165,5.40273,0.0216109,708.146
1824,A100-SXM4-80GB,CUDA Explicit Memory,2194,1,1,1024,2,float,16,388.208,5.78725,0.023149,758.547
1825,A100-SXM4-80GB,CUDA Explicit Memory,2352,1,1,1024,2,float,16,388.455,6.20007,0.0248003,812.655
1826,A100-SXM4-80GB,CUDA Explicit Memory,2521,1,1,1024,2,float,16,388.177,6.65032,0.0266013,871.671
1827,A100-SXM4-80GB,CUDA Explicit Memory,2702,1,1,1024,2,float,16,388.241,7.12662,0.0285065,934.101
1828,A100-SXM4-80GB,CUDA Explicit Memory,2896,1,1,1024,2,float,16,388.443,7.63434,0.0305374,1000.65
1829,A100-SXM4-80GB,CUDA Explicit Memory,3104,1,1,1024,2,float,16,388.398,8.1836,0.0327344,1072.64
1830,A100-SXM4-80GB,CUDA Explicit Memory,3326,1,1,1024,2,float,16,388.471,8.76725,0.035069,1149.14
1831,A100-SXM4-80GB,CUDA Explicit Memory,3565,1,1,1024,2,float,16,579.397,6.30062,0.0252025,825.835
1832,A100-SXM4-80GB,CUDA Explicit Memory,3821,1,1,1024,2,float,16,579.741,6.74905,0.0269962,884.612
1833,A100-SXM4-80GB,CUDA Explicit Memory,4096,1,1,1024,2,float,16,579.741,7.23479,0.0289392,948.278
1834,A100-SXM4-80GB,CUDA Explicit Memory,4389,1,1,1024,2,float,16,579.882,7.75043,0.0310017,1015.86
1835,A100-SXM4-80GB,CUDA Explicit Memory,4705,1,1,1024,2,float,16,579.809,8.30949,0.033238,1089.14
1836,A100-SXM4-80GB,CUDA Explicit Memory,5042,1,1,1024,2,float,16,579.819,8.90452,0.0356181,1167.13
