,gpu,backend,nx,ny,nz,nIt,nWarmUp,type,stride_read,stride_write,time,mlups,bandwidth,compute
3490,A100-SXM4-80GB,CUDA Explicit Memory,17981374,1,1,2,2,float,2,1,0.286427,125556.0,1004.45,125.556
3491,A100-SXM4-80GB,CUDA Explicit Memory,19271960,1,1,2,2,float,2,1,0.30368,126923.0,1015.38,126.923
3492,A100-SXM4-80GB,CUDA Explicit Memory,20655175,1,1,2,2,float,2,1,0.320184,129021.0,1032.17,129.021
3493,A100-SXM4-80GB,CUDA Explicit Memory,22137669,1,1,2,2,float,2,1,0.340012,130217.0,1041.74,130.217
3494,A100-SXM4-80GB,CUDA Explicit Memory,23726566,1,1,2,2,float,2,1,0.356566,133084.0,1064.67,133.084
3495,A100-SXM4-80GB,CUDA Explicit Memory,25429504,1,1,2,2,float,2,1,0.381415,133343.0,1066.74,133.343
3496,A100-SXM4-80GB,CUDA Explicit Memory,27254667,1,1,2,2,float,2,1,0.402346,135479.0,1083.83,135.479
3497,A100-SXM4-80GB,CUDA Explicit Memory,29210829,1,1,2,2,float,2,1,0.428288,136407.0,1091.26,136.407
3498,A100-SXM4-80GB,CUDA Explicit Memory,31307392,1,1,2,2,float,2,1,0.461975,135537.0,1084.3,135.537
3499,A100-SXM4-80GB,CUDA Explicit Memory,33554432,1,1,2,2,float,2,1,0.493647,135945.0,1087.56,135.945
3500,A100-SXM4-80GB,CUDA Explicit Memory,35962749,1,1,2,2,float,2,1,0.53075,135517.0,1084.13,135.517
3501,A100-SXM4-80GB,CUDA Explicit Memory,38543920,1,1,2,2,float,2,1,0.564407,136582.0,1092.66,136.582
3502,A100-SXM4-80GB,CUDA Explicit Memory,41310351,1,1,2,2,float,2,1,0.607813,135931.0,1087.45,135.931
3503,A100-SXM4-80GB,CUDA Explicit Memory,44275338,1,1,2,2,float,2,1,0.648904,136462.0,1091.7,136.462
3504,A100-SXM4-80GB,CUDA Explicit Memory,47453132,1,1,2,2,float,2,1,0.697561,136054.0,1088.44,136.054
3505,A100-SXM4-80GB,CUDA Explicit Memory,50859008,1,1,2,2,float,2,1,0.749394,135734.0,1085.87,135.734
3506,A100-SXM4-80GB,CUDA Explicit Memory,54509335,1,1,2,2,float,2,1,0.805926,135271.0,1082.17,135.271
3507,A100-SXM4-80GB,CUDA Explicit Memory,58421659,1,1,2,2,float,2,1,0.855623,136559.0,1092.47,136.559
3508,A100-SXM4-80GB,CUDA Explicit Memory,62614784,1,1,2,2,float,2,1,0.908509,137841.0,1102.73,137.841
3509,A100-SXM4-80GB,CUDA Explicit Memory,67108864,1,1,2,2,float,2,1,0.974289,137760.0,1102.08,137.76
3510,A100-SXM4-80GB,CUDA Explicit Memory,2,1,1,1024,2,float,4,1,2.37699,0.861593,0.00689275,0.000861593
3511,A100-SXM4-80GB,CUDA Explicit Memory,3,1,1,1024,2,float,4,1,2.37277,1.29469,0.0103575,0.00129469
3512,A100-SXM4-80GB,CUDA Explicit Memory,4,1,1,1024,2,float,4,1,2.4756,1.65455,0.0132364,0.00165455
3513,A100-SXM4-80GB,CUDA Explicit Memory,5,1,1,1024,2,float,4,1,2.37353,2.15713,0.017257,0.00215713
3514,A100-SXM4-80GB,CUDA Explicit Memory,6,1,1,1024,2,float,4,1,2.36307,2.60001,0.0208001,0.00260001
3515,A100-SXM4-80GB,CUDA Explicit Memory,7,1,1,1024,2,float,4,1,2.41671,2.96601,0.0237281,0.00296601
3516,A100-SXM4-80GB,CUDA Explicit Memory,8,1,1,1024,2,float,4,1,2.2547,3.6333,0.0290664,0.0036333
3517,A100-SXM4-80GB,CUDA Explicit Memory,9,1,1,1024,2,float,4,1,2.27584,4.04949,0.0323959,0.00404949
3518,A100-SXM4-80GB,CUDA Explicit Memory,10,1,1,1024,2,float,4,1,2.24769,4.55579,0.0364464,0.00455579
3519,A100-SXM4-80GB,CUDA Explicit Memory,11,1,1,1024,2,float,4,1,2.3847,4.72345,0.0377876,0.00472345
3520,A100-SXM4-80GB,CUDA Explicit Memory,12,1,1,1024,2,float,4,1,2.40427,5.11091,0.0408873,0.00511091
3521,A100-SXM4-80GB,CUDA Explicit Memory,13,1,1,1024,2,float,4,1,2.24238,5.93656,0.0474925,0.00593656
3522,A100-SXM4-80GB,CUDA Explicit Memory,14,1,1,1024,2,float,4,1,2.42916,5.90163,0.047213,0.00590163
3523,A100-SXM4-80GB,CUDA Explicit Memory,16,1,1,1024,2,float,4,1,2.27624,7.19784,0.0575828,0.00719784
3524,A100-SXM4-80GB,CUDA Explicit Memory,17,1,1,1024,2,float,4,1,2.27483,7.65243,0.0612194,0.00765243
3525,A100-SXM4-80GB,CUDA Explicit Memory,18,1,1,1024,2,float,4,1,2.27407,8.10528,0.0648422,0.00810528
3526,A100-SXM4-80GB,CUDA Explicit Memory,19,1,1,1024,2,float,4,1,2.27785,8.54139,0.0683311,0.00854139
3527,A100-SXM4-80GB,CUDA Explicit Memory,21,1,1,1024,2,float,4,1,2.40362,8.94651,0.071572,0.00894651
3528,A100-SXM4-80GB,CUDA Explicit Memory,22,1,1,1024,2,float,4,1,2.81265,8.00953,0.0640762,0.00800953
3529,A100-SXM4-80GB,CUDA Explicit Memory,24,1,1,1024,2,float,4,1,2.42863,10.1193,0.0809543,0.0101193
3530,A100-SXM4-80GB,CUDA Explicit Memory,25,1,1,1024,2,float,4,1,2.63098,9.73022,0.0778417,0.00973022
3531,A100-SXM4-80GB,CUDA Explicit Memory,27,1,1,1024,2,float,4,1,2.76904,9.98468,0.0798774,0.00998468
3532,A100-SXM4-80GB,CUDA Explicit Memory,29,1,1,1024,2,float,4,1,2.38223,12.4657,0.0997252,0.0124657
3533,A100-SXM4-80GB,CUDA Explicit Memory,32,1,1,1024,2,float,4,1,2.26756,14.4508,0.115606,0.0144508
3534,A100-SXM4-80GB,CUDA Explicit Memory,34,1,1,1024,2,float,4,1,2.29387,15.1778,0.121423,0.0151778
3535,A100-SXM4-80GB,CUDA Explicit Memory,36,1,1,1024,2,float,4,1,2.45183,15.0353,0.120283,0.0150353
3536,A100-SXM4-80GB,CUDA Explicit Memory,39,1,1,1024,2,float,4,1,2.35,16.994,0.135952,0.016994
3537,A100-SXM4-80GB,CUDA Explicit Memory,42,1,1,1024,2,float,4,1,2.31282,18.5955,0.148764,0.0185955
3538,A100-SXM4-80GB,CUDA Explicit Memory,45,1,1,1024,2,float,4,1,2.3963,19.2296,0.153837,0.0192296
3539,A100-SXM4-80GB,CUDA Explicit Memory,48,1,1,1024,2,float,4,1,2.29137,21.451,0.171608,0.021451
3540,A100-SXM4-80GB,CUDA Explicit Memory,51,1,1,1024,2,float,4,1,2.41808,21.5973,0.172779,0.0215973
3541,A100-SXM4-80GB,CUDA Explicit Memory,55,1,1,1024,2,float,4,1,2.47445,22.7606,0.182085,0.0227606
3542,A100-SXM4-80GB,CUDA Explicit Memory,59,1,1,1024,2,float,4,1,2.2805,26.4924,0.211939,0.0264924
3543,A100-SXM4-80GB,CUDA Explicit Memory,64,1,1,1024,2,float,4,1,2.31198,28.3463,0.22677,0.0283463
3544,A100-SXM4-80GB,CUDA Explicit Memory,68,1,1,1024,2,float,4,1,2.4732,28.1547,0.225237,0.0281547
3545,A100-SXM4-80GB,CUDA Explicit Memory,73,1,1,1024,2,float,4,1,2.40755,31.049,0.248392,0.031049
3546,A100-SXM4-80GB,CUDA Explicit Memory,78,1,1,1024,2,float,4,1,2.38239,33.5259,0.268208,0.0335259
3547,A100-SXM4-80GB,CUDA Explicit Memory,84,1,1,1024,2,float,4,1,2.37741,36.1805,0.289444,0.0361805
3548,A100-SXM4-80GB,CUDA Explicit Memory,90,1,1,1024,2,float,4,1,2.46594,37.3732,0.298985,0.0373732
3549,A100-SXM4-80GB,CUDA Explicit Memory,97,1,1,1024,2,float,4,1,2.31044,42.9909,0.343927,0.0429909
3550,A100-SXM4-80GB,CUDA Explicit Memory,103,1,1,1024,2,float,4,1,2.39675,44.0062,0.35205,0.0440062
3551,A100-SXM4-80GB,CUDA Explicit Memory,111,1,1,1024,2,float,4,1,2.41857,46.9964,0.375972,0.0469964
3552,A100-SXM4-80GB,CUDA Explicit Memory,119,1,1,1024,2,float,4,1,2.42747,50.1987,0.40159,0.0501987
3553,A100-SXM4-80GB,CUDA Explicit Memory,128,1,1,1024,2,float,4,1,2.80026,46.8071,0.374457,0.0468071
3554,A100-SXM4-80GB,CUDA Explicit Memory,137,1,1,1024,2,float,4,1,2.31145,60.6926,0.48554,0.0606926
3555,A100-SXM4-80GB,CUDA Explicit Memory,147,1,1,1024,2,float,4,1,2.43184,61.8988,0.49519,0.0618988
3556,A100-SXM4-80GB,CUDA Explicit Memory,157,1,1,1024,2,float,4,1,2.60169,61.7937,0.49435,0.0617937
3557,A100-SXM4-80GB,CUDA Explicit Memory,168,1,1,1024,2,float,4,1,2.47668,69.4607,0.555686,0.0694607
3558,A100-SXM4-80GB,CUDA Explicit Memory,181,1,1,1024,2,float,4,1,2.33757,79.2893,0.634315,0.0792893
3559,A100-SXM4-80GB,CUDA Explicit Memory,194,1,1,1024,2,float,4,1,2.33948,84.9146,0.679317,0.0849146
3560,A100-SXM4-80GB,CUDA Explicit Memory,207,1,1,1024,2,float,4,1,2.47837,85.527,0.684216,0.085527
3561,A100-SXM4-80GB,CUDA Explicit Memory,222,1,1,1024,2,float,4,1,2.64018,86.1031,0.688825,0.0861031
3562,A100-SXM4-80GB,CUDA Explicit Memory,238,1,1,1024,2,float,4,1,2.35115,103.656,0.829251,0.103656
3563,A100-SXM4-80GB,CUDA Explicit Memory,256,1,1,1024,2,float,4,1,2.44989,107.002,0.85602,0.107002
3564,A100-SXM4-80GB,CUDA Explicit Memory,274,1,1,1024,2,float,4,1,2.92243,96.0077,0.768061,0.0960077
3565,A100-SXM4-80GB,CUDA Explicit Memory,294,1,1,1024,2,float,4,1,2.61632,115.069,0.920549,0.115069
3566,A100-SXM4-80GB,CUDA Explicit Memory,315,1,1,1024,2,float,4,1,2.60948,123.611,0.988885,0.123611
3567,A100-SXM4-80GB,CUDA Explicit Memory,337,1,1,1024,2,float,4,1,2.55465,135.083,1.08066,0.135083
3568,A100-SXM4-80GB,CUDA Explicit Memory,362,1,1,1024,2,float,4,1,2.5576,144.936,1.15949,0.144936
3569,A100-SXM4-80GB,CUDA Explicit Memory,388,1,1,1024,2,float,4,1,2.64657,150.124,1.20099,0.150124
3570,A100-SXM4-80GB,CUDA Explicit Memory,415,1,1,1024,2,float,4,1,2.63932,161.011,1.28809,0.161011
3571,A100-SXM4-80GB,CUDA Explicit Memory,445,1,1,1024,2,float,4,1,2.79257,163.176,1.30541,0.163176
3572,A100-SXM4-80GB,CUDA Explicit Memory,477,1,1,1024,2,float,4,1,2.66663,183.171,1.46537,0.183171
3573,A100-SXM4-80GB,CUDA Explicit Memory,512,1,1,1024,2,float,4,1,2.65869,197.198,1.57758,0.197198
3574,A100-SXM4-80GB,CUDA Explicit Memory,548,1,1,1024,2,float,4,1,2.70857,207.177,1.65741,0.207177
3575,A100-SXM4-80GB,CUDA Explicit Memory,588,1,1,1024,2,float,4,1,2.70924,222.244,1.77795,0.222244
3576,A100-SXM4-80GB,CUDA Explicit Memory,630,1,1,1024,2,float,4,1,2.67414,241.244,1.92995,0.241244
3577,A100-SXM4-80GB,CUDA Explicit Memory,675,1,1,1024,2,float,4,1,2.74161,252.115,2.01692,0.252115
3578,A100-SXM4-80GB,CUDA Explicit Memory,724,1,1,1024,2,float,4,1,3.133,236.635,1.89308,0.236635
3579,A100-SXM4-80GB,CUDA Explicit Memory,776,1,1,1024,2,float,4,1,2.80175,283.617,2.26893,0.283617
3580,A100-SXM4-80GB,CUDA Explicit Memory,831,1,1,1024,2,float,4,1,2.76027,308.283,2.46626,0.308283
3581,A100-SXM4-80GB,CUDA Explicit Memory,891,1,1,1024,2,float,4,1,2.67564,340.997,2.72798,0.340997
3582,A100-SXM4-80GB,CUDA Explicit Memory,955,1,1,1024,2,float,4,1,2.70734,361.211,2.88969,0.361211
3583,A100-SXM4-80GB,CUDA Explicit Memory,1024,1,1,1024,2,float,4,1,3.06511,342.101,2.73681,0.342101
3584,A100-SXM4-80GB,CUDA Explicit Memory,1097,1,1,1024,2,float,4,1,2.82839,397.162,3.1773,0.397162
3585,A100-SXM4-80GB,CUDA Explicit Memory,1176,1,1,1024,2,float,4,1,3.14213,383.251,3.06601,0.383251
3586,A100-SXM4-80GB,CUDA Explicit Memory,1260,1,1,1024,2,float,4,1,3.13737,411.249,3.28999,0.411249
3587,A100-SXM4-80GB,CUDA Explicit Memory,1351,1,1,1024,2,float,4,1,3.12511,442.68,3.54144,0.44268
3588,A100-SXM4-80GB,CUDA Explicit Memory,1448,1,1,1024,2,float,4,1,2.98479,496.77,3.97416,0.49677
3589,A100-SXM4-80GB,CUDA Explicit Memory,1552,1,1,1024,2,float,4,1,3.19947,496.722,3.97378,0.496722
3590,A100-SXM4-80GB,CUDA Explicit Memory,1663,1,1,1024,2,float,4,1,2.78748,610.915,4.88732,0.610915
3591,A100-SXM4-80GB,CUDA Explicit Memory,1782,1,1,1024,2,float,4,1,3.02913,602.406,4.81925,0.602406
3592,A100-SXM4-80GB,CUDA Explicit Memory,1910,1,1,1024,2,float,4,1,2.71163,721.277,5.77022,0.721277
3593,A100-SXM4-80GB,CUDA Explicit Memory,2048,1,1,1024,2,float,4,1,2.75748,760.533,6.08427,0.760533
3594,A100-SXM4-80GB,CUDA Explicit Memory,2194,1,1,1024,2,float,4,1,2.73812,820.511,6.56409,0.820511
3595,A100-SXM4-80GB,CUDA Explicit Memory,2352,1,1,1024,2,float,4,1,3.04976,789.719,6.31775,0.789719
3596,A100-SXM4-80GB,CUDA Explicit Memory,2521,1,1,1024,2,float,4,1,3.07377,839.849,6.71879,0.839849
3597,A100-SXM4-80GB,CUDA Explicit Memory,2702,1,1,1024,2,float,4,1,2.99532,923.725,7.3898,0.923725
3598,A100-SXM4-80GB,CUDA Explicit Memory,2896,1,1,1024,2,float,4,1,2.99055,991.626,7.93301,0.991626
3599,A100-SXM4-80GB,CUDA Explicit Memory,3104,1,1,1024,2,float,4,1,2.8799,1103.68,8.82947,1.10368
3600,A100-SXM4-80GB,CUDA Explicit Memory,3326,1,1,1024,2,float,4,1,2.92019,1166.3,9.33042,1.1663
3601,A100-SXM4-80GB,CUDA Explicit Memory,3565,1,1,1024,2,float,4,1,2.73177,1336.34,10.6907,1.33634
3602,A100-SXM4-80GB,CUDA Explicit Memory,3821,1,1,1024,2,float,4,1,2.72224,1437.31,11.4985,1.43731
3603,A100-SXM4-80GB,CUDA Explicit Memory,4096,1,1,1024,2,float,4,1,2.81387,1490.58,11.9247,1.49058
3604,A100-SXM4-80GB,CUDA Explicit Memory,4389,1,1,1024,2,float,4,1,2.73792,1641.52,13.1321,1.64152
3605,A100-SXM4-80GB,CUDA Explicit Memory,4705,1,1,1024,2,float,4,1,2.75049,1751.66,14.0133,1.75166
3606,A100-SXM4-80GB,CUDA Explicit Memory,5042,1,1,1024,2,float,4,1,3.20517,1610.84,12.8867,1.61084
3607,A100-SXM4-80GB,CUDA Explicit Memory,5404,1,1,1024,2,float,4,1,2.88231,1919.88,15.359,1.91988
3608,A100-SXM4-80GB,CUDA Explicit Memory,5792,1,1,1024,2,float,4,1,2.81035,2110.42,16.8833,2.11042
3609,A100-SXM4-80GB,CUDA Explicit Memory,6208,1,1,1024,2,float,4,1,2.76476,2299.29,18.3943,2.29929
3610,A100-SXM4-80GB,CUDA Explicit Memory,6653,1,1,1024,2,float,4,1,2.77681,2453.42,19.6274,2.45342
3611,A100-SXM4-80GB,CUDA Explicit Memory,7131,1,1,1024,2,float,4,1,2.7333,2671.55,21.3724,2.67155
3612,A100-SXM4-80GB,CUDA Explicit Memory,7643,1,1,1024,2,float,4,1,3.2938,2376.11,19.0089,2.37611
3613,A100-SXM4-80GB,CUDA Explicit Memory,8192,1,1,1024,2,float,4,1,3.13787,2673.35,21.3868,2.67335
3614,A100-SXM4-80GB,CUDA Explicit Memory,8779,1,1,1024,2,float,4,1,2.988,3008.6,24.0688,3.0086
3615,A100-SXM4-80GB,CUDA Explicit Memory,9410,1,1,1024,2,float,4,1,3.41712,2819.87,22.559,2.81987
3616,A100-SXM4-80GB,CUDA Explicit Memory,10085,1,1,1024,2,float,4,1,3.19998,3227.22,25.8177,3.22722
3617,A100-SXM4-80GB,CUDA Explicit Memory,10809,1,1,1024,2,float,4,1,2.73542,4046.33,32.3706,4.04633
3618,A100-SXM4-80GB,CUDA Explicit Memory,11585,1,1,1024,2,float,4,1,2.74311,4324.67,34.5974,4.32467
3619,A100-SXM4-80GB,CUDA Explicit Memory,12416,1,1,1024,2,float,4,1,2.79421,4550.12,36.401,4.55012
3620,A100-SXM4-80GB,CUDA Explicit Memory,13307,1,1,1024,2,float,4,1,3.26947,4167.76,33.3421,4.16776
3621,A100-SXM4-80GB,CUDA Explicit Memory,14263,1,1,1024,2,float,4,1,2.83902,5144.49,41.156,5.14449
3622,A100-SXM4-80GB,CUDA Explicit Memory,15286,1,1,1024,2,float,4,1,2.79258,5605.17,44.8414,5.60517
3623,A100-SXM4-80GB,CUDA Explicit Memory,16384,1,1,1024,2,float,4,1,2.836,5915.8,47.3264,5.9158
3624,A100-SXM4-80GB,CUDA Explicit Memory,17559,1,1,1024,2,float,4,1,3.20439,5611.18,44.8895,5.61118
3625,A100-SXM4-80GB,CUDA Explicit Memory,18820,1,1,1024,2,float,4,1,2.90135,6642.31,53.1385,6.64231
3626,A100-SXM4-80GB,CUDA Explicit Memory,20171,1,1,1024,2,float,4,1,2.9953,6895.85,55.1668,6.89585
3627,A100-SXM4-80GB,CUDA Explicit Memory,21618,1,1,1024,2,float,4,1,2.80015,7905.59,63.2447,7.90559
3628,A100-SXM4-80GB,CUDA Explicit Memory,23170,1,1,1024,2,float,4,1,2.99193,7930.03,63.4402,7.93003
3629,A100-SXM4-80GB,CUDA Explicit Memory,24833,1,1,1024,2,float,4,1,2.87324,8850.3,70.8024,8.8503
3630,A100-SXM4-80GB,CUDA Explicit Memory,26615,1,1,1024,2,float,4,1,2.98656,9125.47,73.0038,9.12547
3631,A100-SXM4-80GB,CUDA Explicit Memory,28526,1,1,1024,2,float,4,1,2.83985,10286.0,82.2878,10.286
3632,A100-SXM4-80GB,CUDA Explicit Memory,30573,1,1,1024,2,float,4,1,3.18209,9838.43,78.7075,9.83843
3633,A100-SXM4-80GB,CUDA Explicit Memory,32768,1,1,1024,2,float,4,1,3.13378,10707.3,85.6587,10.7073
3634,A100-SXM4-80GB,CUDA Explicit Memory,35119,1,1,1024,2,float,4,1,3.18576,11288.3,90.3064,11.2883
3635,A100-SXM4-80GB,CUDA Explicit Memory,37640,1,1,1024,2,float,4,1,3.24315,11884.6,95.0764,11.8846
3636,A100-SXM4-80GB,CUDA Explicit Memory,40342,1,1,1024,2,float,4,1,3.29699,12529.7,100.237,12.5297
3637,A100-SXM4-80GB,CUDA Explicit Memory,43237,1,1,1024,2,float,4,1,3.38849,13066.2,104.53,13.0662
3638,A100-SXM4-80GB,CUDA Explicit Memory,46340,1,1,1024,2,float,4,1,3.20803,14791.7,118.334,14.7917
3639,A100-SXM4-80GB,CUDA Explicit Memory,49667,1,1,1024,2,float,4,1,3.08575,16481.9,131.855,16.4819
3640,A100-SXM4-80GB,CUDA Explicit Memory,53231,1,1,1024,2,float,4,1,2.98739,18246.2,145.97,18.2462
3641,A100-SXM4-80GB,CUDA Explicit Memory,57052,1,1,1024,2,float,4,1,3.08472,18938.9,151.511,18.9389
3642,A100-SXM4-80GB,CUDA Explicit Memory,61147,1,1,1024,2,float,4,1,3.09069,20259.1,162.073,20.2591
3643,A100-SXM4-80GB,CUDA Explicit Memory,65536,1,1,1024,2,float,4,1,3.12993,21441.0,171.528,21.441
3644,A100-SXM4-80GB,CUDA Explicit Memory,70239,1,1,1024,2,float,4,1,3.1757,22648.4,181.188,22.6484
3645,A100-SXM4-80GB,CUDA Explicit Memory,75281,1,1,1024,2,float,4,1,3.2255,23899.5,191.196,23.8995
3646,A100-SXM4-80GB,CUDA Explicit Memory,80684,1,1,1024,2,float,4,1,3.23458,25542.9,204.343,25.5429
3647,A100-SXM4-80GB,CUDA Explicit Memory,86475,1,1,1024,2,float,4,1,3.46721,25539.4,204.315,25.5394
3648,A100-SXM4-80GB,CUDA Explicit Memory,92681,1,1,1024,2,float,4,1,3.39624,27944.2,223.554,27.9442
3649,A100-SXM4-80GB,CUDA Explicit Memory,99334,1,1,1024,2,float,4,1,3.4609,29390.6,235.125,29.3906
3650,A100-SXM4-80GB,CUDA Explicit Memory,106463,1,1,1024,2,float,4,1,3.50298,31121.5,248.972,31.1215
3651,A100-SXM4-80GB,CUDA Explicit Memory,114104,1,1,1024,2,float,4,1,3.5015,33369.3,266.954,33.3693
3652,A100-SXM4-80GB,CUDA Explicit Memory,122294,1,1,1024,2,float,4,1,3.50663,35712.1,285.697,35.7121
3653,A100-SXM4-80GB,CUDA Explicit Memory,131072,1,1,1024,2,float,4,1,3.88527,34545.3,276.362,34.5453
3654,A100-SXM4-80GB,CUDA Explicit Memory,140479,1,1,1024,2,float,4,1,3.55147,40504.5,324.036,40.5045
3655,A100-SXM4-80GB,CUDA Explicit Memory,150562,1,1,1024,2,float,4,1,3.57201,43162.1,345.297,43.1621
3656,A100-SXM4-80GB,CUDA Explicit Memory,161368,1,1,1024,2,float,4,1,4.07951,40505.0,324.04,40.505
3657,A100-SXM4-80GB,CUDA Explicit Memory,172950,1,1,1024,2,float,4,1,4.13701,42808.8,342.471,42.8088
3658,A100-SXM4-80GB,CUDA Explicit Memory,185363,1,1,1024,2,float,4,1,3.7955,50009.7,400.077,50.0097
3659,A100-SXM4-80GB,CUDA Explicit Memory,198668,1,1,1024,2,float,4,1,3.79665,53583.0,428.664,53.583
3660,A100-SXM4-80GB,CUDA Explicit Memory,212927,1,1,1024,2,float,4,1,3.86672,56388.2,451.105,56.3882
3661,A100-SXM4-80GB,CUDA Explicit Memory,228209,1,1,1024,2,float,4,1,3.88741,60113.5,480.908,60.1135
3662,A100-SXM4-80GB,CUDA Explicit Memory,244589,1,1,1024,2,float,4,1,4.03467,62076.7,496.614,62.0767
3663,A100-SXM4-80GB,CUDA Explicit Memory,262144,1,1,1024,2,float,4,1,4.73266,56719.7,453.758,56.7197
3664,A100-SXM4-80GB,CUDA Explicit Memory,280958,1,1,1024,2,float,4,1,4.02347,71505.7,572.045,71.5057
3665,A100-SXM4-80GB,CUDA Explicit Memory,301124,1,1,1024,2,float,4,1,4.22022,73065.1,584.521,73.0651
3666,A100-SXM4-80GB,CUDA Explicit Memory,322737,1,1,1024,2,float,4,1,4.50078,73427.9,587.423,73.4279
3667,A100-SXM4-80GB,CUDA Explicit Memory,345901,1,1,1024,2,float,4,1,5.10845,69336.6,554.693,69.3366
3668,A100-SXM4-80GB,CUDA Explicit Memory,370727,1,1,1024,2,float,4,1,4.98402,76168.3,609.346,76.1683
3669,A100-SXM4-80GB,CUDA Explicit Memory,397336,1,1,1024,2,float,4,1,5.29345,76863.2,614.906,76.8632
3670,A100-SXM4-80GB,CUDA Explicit Memory,425854,1,1,1024,2,float,4,1,5.48704,79473.6,635.789,79.4736
3671,A100-SXM4-80GB,CUDA Explicit Memory,456419,1,1,1024,2,float,4,1,5.42279,86186.8,689.495,86.1868
3672,A100-SXM4-80GB,CUDA Explicit Memory,489178,1,1,1024,2,float,4,1,5.35734,93501.3,748.01,93.5013
3673,A100-SXM4-80GB,CUDA Explicit Memory,524288,1,1,512,2,float,4,1,2.51691,106653.0,853.222,106.653
3674,A100-SXM4-80GB,CUDA Explicit Memory,561917,1,1,512,2,float,4,1,2.57222,111850.0,894.796,111.85
3675,A100-SXM4-80GB,CUDA Explicit Memory,602248,1,1,512,2,float,4,1,2.74284,112420.0,899.364,112.42
3676,A100-SXM4-80GB,CUDA Explicit Memory,645474,1,1,512,2,float,4,1,3.15031,104905.0,839.238,104.905
3677,A100-SXM4-80GB,CUDA Explicit Memory,691802,1,1,512,2,float,4,1,3.29804,107398.0,859.185,107.398
3678,A100-SXM4-80GB,CUDA Explicit Memory,741455,1,1,512,2,float,4,1,3.36586,112787.0,902.295,112.787
3679,A100-SXM4-80GB,CUDA Explicit Memory,794672,1,1,512,2,float,4,1,3.6297,112095.0,896.762,112.095
3680,A100-SXM4-80GB,CUDA Explicit Memory,851708,1,1,512,2,float,4,1,4.14601,105179.0,841.434,105.179
3681,A100-SXM4-80GB,CUDA Explicit Memory,912838,1,1,512,2,float,4,1,4.34836,107483.0,859.86,107.483
3682,A100-SXM4-80GB,CUDA Explicit Memory,978356,1,1,512,2,float,4,1,5.88011,85188.5,681.508,85.1885
3683,A100-SXM4-80GB,CUDA Explicit Memory,1048576,1,1,128,2,float,4,1,1.70362,78783.8,630.27,78.7838
3684,A100-SXM4-80GB,CUDA Explicit Memory,1123835,1,1,128,2,float,4,1,1.93595,74305.0,594.44,74.305
3685,A100-SXM4-80GB,CUDA Explicit Memory,1204497,1,1,128,2,float,4,1,2.03352,75817.0,606.536,75.817
3686,A100-SXM4-80GB,CUDA Explicit Memory,1290948,1,1,128,2,float,4,1,2.22124,74391.7,595.133,74.3917
3687,A100-SXM4-80GB,CUDA Explicit Memory,1383604,1,1,128,2,float,4,1,2.30022,76993.2,615.945,76.9932
3688,A100-SXM4-80GB,CUDA Explicit Memory,1482910,1,1,128,2,float,4,1,2.4484,77525.3,620.202,77.5253
3689,A100-SXM4-80GB,CUDA Explicit Memory,1589344,1,1,128,2,float,4,1,2.61498,77796.3,622.37,77.7963
3690,A100-SXM4-80GB,CUDA Explicit Memory,1703416,1,1,128,2,float,4,1,2.79863,77908.6,623.269,77.9086
3691,A100-SXM4-80GB,CUDA Explicit Memory,1825676,1,1,128,2,float,4,1,3.00862,77672.3,621.378,77.6723
3692,A100-SXM4-80GB,CUDA Explicit Memory,1956712,1,1,128,2,float,4,1,3.22723,77608.2,620.866,77.6082
3693,A100-SXM4-80GB,CUDA Explicit Memory,2097152,1,1,32,2,float,4,1,0.846155,79310.4,634.483,79.3104
3694,A100-SXM4-80GB,CUDA Explicit Memory,2247671,1,1,32,2,float,4,1,0.898809,80023.1,640.185,80.0231
3695,A100-SXM4-80GB,CUDA Explicit Memory,2408995,1,1,32,2,float,4,1,0.972023,79306.6,634.453,79.3066
3696,A100-SXM4-80GB,CUDA Explicit Memory,2581896,1,1,32,2,float,4,1,1.05013,78676.8,629.414,78.6768
3697,A100-SXM4-80GB,CUDA Explicit Memory,2767208,1,1,32,2,float,4,1,1.12037,79037.2,632.297,79.0372
3698,A100-SXM4-80GB,CUDA Explicit Memory,2965820,1,1,32,2,float,4,1,1.19671,79306.1,634.449,79.3061
3699,A100-SXM4-80GB,CUDA Explicit Memory,3178688,1,1,32,2,float,4,1,1.28576,79111.0,632.888,79.111
3700,A100-SXM4-80GB,CUDA Explicit Memory,3406833,1,1,32,2,float,4,1,1.37876,79070.2,632.562,79.0702
3701,A100-SXM4-80GB,CUDA Explicit Memory,3651353,1,1,32,2,float,4,1,1.47342,79301.0,634.408,79.301
3702,A100-SXM4-80GB,CUDA Explicit Memory,3913424,1,1,32,2,float,4,1,1.58541,78988.9,631.911,78.9889
3703,A100-SXM4-80GB,CUDA Explicit Memory,4194304,1,1,8,2,float,4,1,0.418347,80207.2,641.657,80.2072
3704,A100-SXM4-80GB,CUDA Explicit Memory,4495343,1,1,8,2,float,4,1,0.453588,79285.0,634.28,79.285
3705,A100-SXM4-80GB,CUDA Explicit Memory,4817990,1,1,8,2,float,4,1,0.489929,78672.5,629.38,78.6725
3706,A100-SXM4-80GB,CUDA Explicit Memory,5163793,1,1,8,2,float,4,1,0.524006,78835.6,630.685,78.8356
