,gpu,backend,nx,ny,nz,nIt,nWarmUp,type,stride_read,stride_write,time,mlups,bandwidth,compute
3224,A40,CUDA Explicit Memory,1956712,1,1,128,2,float,1,16,18.6876,13402.5,107.22,13.4025
3225,A40,CUDA Explicit Memory,2097152,1,1,32,2,float,1,16,5.01105,13392.2,107.137,13.3922
3226,A40,CUDA Explicit Memory,2247671,1,1,32,2,float,1,16,5.37187,13389.3,107.114,13.3893
3227,A40,CUDA Explicit Memory,2408995,1,1,32,2,float,1,16,5.75573,13393.2,107.146,13.3932
3228,A40,CUDA Explicit Memory,2581896,1,1,32,2,float,1,16,6.17261,13385.0,107.08,13.385
3229,A40,CUDA Explicit Memory,2767208,1,1,32,2,float,1,16,6.61239,13391.6,107.133,13.3916
3230,A40,CUDA Explicit Memory,2965820,1,1,32,2,float,1,16,7.08797,13389.8,107.118,13.3898
3231,A40,CUDA Explicit Memory,3178688,1,1,32,2,float,1,16,7.58959,13402.3,107.218,13.4023
3232,A40,CUDA Explicit Memory,3406833,1,1,32,2,float,1,16,8.14178,13390.0,107.12,13.39
3233,A40,CUDA Explicit Memory,3651353,1,1,32,2,float,1,16,8.72039,13398.9,107.191,13.3989
3234,A40,CUDA Explicit Memory,3913424,1,1,32,2,float,1,16,9.34336,13403.1,107.224,13.4031
3235,A40,CUDA Explicit Memory,4194304,1,1,8,2,float,1,16,2.5057,13391.3,107.13,13.3913
3236,A40,CUDA Explicit Memory,4495343,1,1,8,2,float,1,16,2.68494,13394.2,107.154,13.3942
3237,A40,CUDA Explicit Memory,4817990,1,1,8,2,float,1,16,2.87794,13392.9,107.143,13.3929
3238,A40,CUDA Explicit Memory,5163793,1,1,8,2,float,1,16,3.08122,13407.1,107.257,13.4071
3239,A40,CUDA Explicit Memory,5534417,1,1,8,2,float,1,16,3.30166,13410.0,107.28,13.41
3240,A40,CUDA Explicit Memory,5931641,1,1,8,2,float,1,16,3.54059,13402.6,107.221,13.4026
3241,A40,CUDA Explicit Memory,6357376,1,1,8,2,float,1,16,3.78969,13420.4,107.363,13.4204
3242,A40,CUDA Explicit Memory,6813666,1,1,8,2,float,1,16,4.0706,13391.0,107.128,13.391
3243,A40,CUDA Explicit Memory,7302707,1,1,8,2,float,1,16,4.35699,13408.7,107.27,13.4087
3244,A40,CUDA Explicit Memory,7826848,1,1,8,2,float,1,16,4.66983,13408.4,107.267,13.4084
3245,A40,CUDA Explicit Memory,8388608,1,1,2,2,float,1,16,1.25364,13382.9,107.063,13.3829
3246,A40,CUDA Explicit Memory,8990687,1,1,2,2,float,1,16,1.34329,13386.0,107.088,13.386
3247,A40,CUDA Explicit Memory,9635980,1,1,2,2,float,1,16,1.44124,13371.8,106.974,13.3718
3248,A40,CUDA Explicit Memory,10327587,1,1,2,2,float,1,16,1.54351,13381.9,107.056,13.3819
3249,A40,CUDA Explicit Memory,11068834,1,1,2,2,float,1,16,1.64913,13423.8,107.391,13.4238
3250,A40,CUDA Explicit Memory,11863283,1,1,2,2,float,1,16,1.76958,13408.0,107.264,13.408
3251,A40,CUDA Explicit Memory,12714752,1,1,2,2,float,1,16,1.89815,13397.0,107.176,13.397
3252,A40,CUDA Explicit Memory,13627333,1,1,2,2,float,1,16,2.03572,13388.2,107.106,13.3882
3253,A40,CUDA Explicit Memory,14605414,1,1,2,2,float,1,16,2.17898,13405.7,107.246,13.4057
3254,A40,CUDA Explicit Memory,15653696,1,1,2,2,float,1,16,2.33272,13421.0,107.368,13.421
3255,A40,CUDA Explicit Memory,16777216,1,1,2,2,float,1,16,2.50164,13413.0,107.304,13.413
3256,A40,CUDA Explicit Memory,17981374,1,1,2,2,float,1,16,2.68225,13407.7,107.262,13.4077
3257,A40,CUDA Explicit Memory,19271960,1,1,2,2,float,1,16,2.87092,13425.6,107.405,13.4256
3258,A40,CUDA Explicit Memory,20655175,1,1,2,2,float,1,16,3.08545,13388.8,107.11,13.3888
3259,A40,CUDA Explicit Memory,22137669,1,1,2,2,float,1,16,3.30281,13405.4,107.243,13.4054
3260,A40,CUDA Explicit Memory,23726566,1,1,2,2,float,1,16,3.53669,13417.4,107.339,13.4174
3261,A40,CUDA Explicit Memory,25429504,1,1,2,2,float,1,16,3.79313,13408.2,107.265,13.4082
3262,A40,CUDA Explicit Memory,27254667,1,1,2,2,float,1,16,4.06617,13405.6,107.245,13.4056
3263,A40,CUDA Explicit Memory,29210829,1,1,2,2,float,1,16,4.35319,13420.4,107.363,13.4204
3264,A40,CUDA Explicit Memory,31307392,1,1,2,2,float,1,16,4.66422,13424.5,107.396,13.4245
3265,A40,CUDA Explicit Memory,33554432,1,1,2,2,float,1,16,4.99738,13428.8,107.43,13.4288
3266,A40,CUDA Explicit Memory,35962749,1,1,2,2,float,1,16,5.35145,13440.4,107.523,13.4404
3267,A40,CUDA Explicit Memory,38543920,1,1,2,2,float,1,16,5.75131,13403.5,107.228,13.4035
3268,A40,CUDA Explicit Memory,41310351,1,1,2,2,float,1,16,6.14737,13440.0,107.52,13.44
3269,A40,CUDA Explicit Memory,44275338,1,1,2,2,float,1,16,6.60264,13411.4,107.291,13.4114
3270,A40,CUDA Explicit Memory,47453132,1,1,2,2,float,1,16,7.06599,13431.4,107.451,13.4314
3271,A40,CUDA Explicit Memory,50859008,1,1,2,2,float,1,16,7.58238,13415.0,107.32,13.415
3272,A40,CUDA Explicit Memory,54509335,1,1,2,2,float,1,16,8.12559,13416.7,107.334,13.4167
3273,A40,CUDA Explicit Memory,2,1,1,1024,2,float,2,1,1.88608,1.08585,0.00868682,0.00108585
3274,A40,CUDA Explicit Memory,3,1,1,1024,2,float,2,1,1.88971,1.62564,0.0130051,0.00162564
3275,A40,CUDA Explicit Memory,4,1,1,1024,2,float,2,1,1.8941,2.1625,0.0173,0.0021625
3276,A40,CUDA Explicit Memory,5,1,1,1024,2,float,2,1,1.99605,2.56506,0.0205205,0.00256506
3277,A40,CUDA Explicit Memory,6,1,1,1024,2,float,2,1,1.90864,3.21905,0.0257524,0.00321905
3278,A40,CUDA Explicit Memory,7,1,1,1024,2,float,2,1,1.86446,3.84456,0.0307564,0.00384456
3279,A40,CUDA Explicit Memory,8,1,1,1024,2,float,2,1,1.87329,4.37305,0.0349844,0.00437305
3280,A40,CUDA Explicit Memory,9,1,1,1024,2,float,2,1,1.90855,4.8288,0.0386304,0.0048288
3281,A40,CUDA Explicit Memory,10,1,1,1024,2,float,2,1,1.89096,5.41523,0.0433218,0.00541523
3282,A40,CUDA Explicit Memory,11,1,1,1024,2,float,2,1,1.99712,5.64014,0.0451211,0.00564014
3283,A40,CUDA Explicit Memory,12,1,1,1024,2,float,2,1,1.85531,6.62316,0.0529853,0.00662316
3284,A40,CUDA Explicit Memory,13,1,1,1024,2,float,2,1,1.97975,6.72407,0.0537926,0.00672407
3285,A40,CUDA Explicit Memory,14,1,1,1024,2,float,2,1,1.85832,7.71448,0.0617159,0.00771448
3286,A40,CUDA Explicit Memory,16,1,1,1024,2,float,2,1,1.85052,8.85373,0.0708299,0.00885373
3287,A40,CUDA Explicit Memory,17,1,1,1024,2,float,2,1,1.86661,9.326,0.074608,0.009326
3288,A40,CUDA Explicit Memory,18,1,1,1024,2,float,2,1,1.89787,9.71195,0.0776956,0.00971195
3289,A40,CUDA Explicit Memory,19,1,1,1024,2,float,2,1,1.97059,9.87321,0.0789857,0.00987321
3290,A40,CUDA Explicit Memory,21,1,1,1024,2,float,2,1,1.8469,11.6433,0.0931463,0.0116433
3291,A40,CUDA Explicit Memory,22,1,1,1024,2,float,2,1,1.86348,12.0892,0.0967135,0.0120892
3292,A40,CUDA Explicit Memory,24,1,1,1024,2,float,2,1,1.8663,13.1683,0.105347,0.0131683
3293,A40,CUDA Explicit Memory,25,1,1,1024,2,float,2,1,1.87935,13.6217,0.108974,0.0136217
3294,A40,CUDA Explicit Memory,27,1,1,1024,2,float,2,1,1.86702,14.8086,0.118469,0.0148086
3295,A40,CUDA Explicit Memory,29,1,1,1024,2,float,2,1,1.8657,15.9168,0.127335,0.0159168
3296,A40,CUDA Explicit Memory,32,1,1,1024,2,float,2,1,1.86025,17.6149,0.140919,0.0176149
3297,A40,CUDA Explicit Memory,34,1,1,1024,2,float,2,1,1.87385,18.5799,0.148639,0.0185799
3298,A40,CUDA Explicit Memory,36,1,1,1024,2,float,2,1,1.98424,18.5784,0.148627,0.0185784
3299,A40,CUDA Explicit Memory,39,1,1,1024,2,float,2,1,1.87942,21.2491,0.169993,0.0212491
3300,A40,CUDA Explicit Memory,42,1,1,1024,2,float,2,1,1.86313,23.0837,0.18467,0.0230837
3301,A40,CUDA Explicit Memory,45,1,1,1024,2,float,2,1,1.86355,24.727,0.197816,0.024727
3302,A40,CUDA Explicit Memory,48,1,1,1024,2,float,2,1,1.86772,26.3166,0.210533,0.0263166
3303,A40,CUDA Explicit Memory,51,1,1,1024,2,float,2,1,1.84515,28.3034,0.226427,0.0283034
3304,A40,CUDA Explicit Memory,55,1,1,1024,2,float,2,1,1.85193,30.4115,0.243292,0.0304115
3305,A40,CUDA Explicit Memory,59,1,1,1024,2,float,2,1,1.90109,31.7796,0.254237,0.0317796
3306,A40,CUDA Explicit Memory,64,1,1,1024,2,float,2,1,1.87755,34.9051,0.27924,0.0349051
3307,A40,CUDA Explicit Memory,68,1,1,1024,2,float,2,1,1.87303,37.1761,0.297409,0.0371761
3308,A40,CUDA Explicit Memory,73,1,1,1024,2,float,2,1,1.99249,37.517,0.300136,0.037517
3309,A40,CUDA Explicit Memory,78,1,1,1024,2,float,2,1,1.86725,42.7752,0.342202,0.0427752
3310,A40,CUDA Explicit Memory,84,1,1,1024,2,float,2,1,1.90872,45.0648,0.360518,0.0450648
3311,A40,CUDA Explicit Memory,90,1,1,1024,2,float,2,1,1.86697,49.3634,0.394907,0.0493634
3312,A40,CUDA Explicit Memory,97,1,1,1024,2,float,2,1,1.99654,49.75,0.398,0.04975
3313,A40,CUDA Explicit Memory,103,1,1,1024,2,float,2,1,1.86925,56.4246,0.451397,0.0564246
3314,A40,CUDA Explicit Memory,111,1,1,1024,2,float,2,1,1.86905,60.8137,0.486509,0.0608137
3315,A40,CUDA Explicit Memory,119,1,1,1024,2,float,2,1,1.86436,65.3606,0.522885,0.0653606
3316,A40,CUDA Explicit Memory,128,1,1,1024,2,float,2,1,2.01144,65.1632,0.521306,0.0651632
3317,A40,CUDA Explicit Memory,137,1,1,1024,2,float,2,1,1.88229,74.5306,0.596245,0.0745306
3318,A40,CUDA Explicit Memory,147,1,1,1024,2,float,2,1,1.86603,80.6676,0.645341,0.0806676
3319,A40,CUDA Explicit Memory,157,1,1,1024,2,float,2,1,1.96,82.0243,0.656194,0.0820243
3320,A40,CUDA Explicit Memory,168,1,1,1024,2,float,2,1,1.88287,91.3669,0.730935,0.0913669
3321,A40,CUDA Explicit Memory,181,1,1,1024,2,float,2,1,1.96133,94.4993,0.755994,0.0944993
3322,A40,CUDA Explicit Memory,194,1,1,1024,2,float,2,1,1.97086,100.797,0.806375,0.100797
3323,A40,CUDA Explicit Memory,207,1,1,1024,2,float,2,1,1.87542,113.025,0.904197,0.113025
3324,A40,CUDA Explicit Memory,222,1,1,1024,2,float,2,1,1.87966,120.941,0.967527,0.120941
3325,A40,CUDA Explicit Memory,238,1,1,1024,2,float,2,1,1.85419,131.439,1.05151,0.131439
3326,A40,CUDA Explicit Memory,256,1,1,1024,2,float,2,1,1.86109,140.855,1.12684,0.140855
3327,A40,CUDA Explicit Memory,274,1,1,1024,2,float,2,1,1.86435,150.495,1.20396,0.150495
3328,A40,CUDA Explicit Memory,294,1,1,1024,2,float,2,1,1.85939,161.911,1.29529,0.161911
3329,A40,CUDA Explicit Memory,315,1,1,1024,2,float,2,1,1.86469,172.984,1.38387,0.172984
3330,A40,CUDA Explicit Memory,337,1,1,1024,2,float,2,1,1.86069,185.463,1.4837,0.185463
3331,A40,CUDA Explicit Memory,362,1,1,1024,2,float,2,1,1.862,199.081,1.59264,0.199081
3332,A40,CUDA Explicit Memory,388,1,1,1024,2,float,2,1,1.89182,210.016,1.68013,0.210016
3333,A40,CUDA Explicit Memory,415,1,1,1024,2,float,2,1,1.87051,227.19,1.81752,0.22719
3334,A40,CUDA Explicit Memory,445,1,1,1024,2,float,2,1,1.86347,244.533,1.95626,0.244533
3335,A40,CUDA Explicit Memory,477,1,1,1024,2,float,2,1,1.86984,261.224,2.08979,0.261224
3336,A40,CUDA Explicit Memory,512,1,1,1024,2,float,2,1,1.83856,285.163,2.2813,0.285163
3337,A40,CUDA Explicit Memory,548,1,1,1024,2,float,2,1,1.86435,300.99,2.40792,0.30099
3338,A40,CUDA Explicit Memory,588,1,1,1024,2,float,2,1,1.85721,324.202,2.59362,0.324202
3339,A40,CUDA Explicit Memory,630,1,1,1024,2,float,2,1,1.8479,349.109,2.79287,0.349109
3340,A40,CUDA Explicit Memory,675,1,1,1024,2,float,2,1,1.93827,356.606,2.85285,0.356606
3341,A40,CUDA Explicit Memory,724,1,1,1024,2,float,2,1,1.85349,399.988,3.19991,0.399988
3342,A40,CUDA Explicit Memory,776,1,1,1024,2,float,2,1,1.86378,426.35,3.4108,0.42635
3343,A40,CUDA Explicit Memory,831,1,1,1024,2,float,2,1,1.86098,457.256,3.65805,0.457256
3344,A40,CUDA Explicit Memory,891,1,1,1024,2,float,2,1,1.86032,490.445,3.92356,0.490445
3345,A40,CUDA Explicit Memory,955,1,1,1024,2,float,2,1,1.88099,519.898,4.15918,0.519898
3346,A40,CUDA Explicit Memory,1024,1,1,1024,2,float,2,1,1.86713,561.598,4.49278,0.561598
3347,A40,CUDA Explicit Memory,1097,1,1,1024,2,float,2,1,1.89499,592.788,4.7423,0.592788
3348,A40,CUDA Explicit Memory,1176,1,1,1024,2,float,2,1,1.87233,643.169,5.14535,0.643169
3349,A40,CUDA Explicit Memory,1260,1,1,1024,2,float,2,1,1.86045,693.511,5.54809,0.693511
3350,A40,CUDA Explicit Memory,1351,1,1,1024,2,float,2,1,1.89017,731.903,5.85523,0.731903
3351,A40,CUDA Explicit Memory,1448,1,1,1024,2,float,2,1,1.99196,744.37,5.95496,0.74437
3352,A40,CUDA Explicit Memory,1552,1,1,1024,2,float,2,1,1.85434,857.044,6.85635,0.857044
3353,A40,CUDA Explicit Memory,1663,1,1,1024,2,float,2,1,1.86333,913.906,7.31125,0.913906
3354,A40,CUDA Explicit Memory,1782,1,1,1024,2,float,2,1,1.84711,987.903,7.90323,0.987903
3355,A40,CUDA Explicit Memory,1910,1,1,1024,2,float,2,1,1.85571,1053.96,8.43167,1.05396
3356,A40,CUDA Explicit Memory,2048,1,1,1024,2,float,2,1,1.96029,1069.82,8.55856,1.06982
3357,A40,CUDA Explicit Memory,2194,1,1,1024,2,float,2,1,1.89119,1187.96,9.5037,1.18796
3358,A40,CUDA Explicit Memory,2352,1,1,1024,2,float,2,1,1.84492,1305.45,10.4436,1.30545
3359,A40,CUDA Explicit Memory,2521,1,1,1024,2,float,2,1,1.87182,1379.14,11.0331,1.37914
3360,A40,CUDA Explicit Memory,2702,1,1,1024,2,float,2,1,1.87008,1479.54,11.8363,1.47954
3361,A40,CUDA Explicit Memory,2896,1,1,1024,2,float,2,1,1.861,1593.5,12.748,1.5935
3362,A40,CUDA Explicit Memory,3104,1,1,1024,2,float,2,1,1.87549,1694.76,13.5581,1.69476
3363,A40,CUDA Explicit Memory,3326,1,1,1024,2,float,2,1,1.86366,1827.49,14.6199,1.82749
3364,A40,CUDA Explicit Memory,3565,1,1,1024,2,float,2,1,1.8697,1952.48,15.6198,1.95248
3365,A40,CUDA Explicit Memory,3821,1,1,1024,2,float,2,1,1.86802,2094.57,16.7566,2.09457
3366,A40,CUDA Explicit Memory,4096,1,1,1024,2,float,2,1,1.85293,2263.6,18.1088,2.2636
3367,A40,CUDA Explicit Memory,4389,1,1,1024,2,float,2,1,1.87521,2396.72,19.1737,2.39672
3368,A40,CUDA Explicit Memory,4705,1,1,1024,2,float,2,1,1.97979,2433.55,19.4684,2.43355
3369,A40,CUDA Explicit Memory,5042,1,1,1024,2,float,2,1,1.87333,2756.06,22.0485,2.75606
3370,A40,CUDA Explicit Memory,5404,1,1,1024,2,float,2,1,1.86978,2959.55,23.6764,2.95955
3371,A40,CUDA Explicit Memory,5792,1,1,1024,2,float,2,1,1.84807,3209.29,25.6743,3.20929
3372,A40,CUDA Explicit Memory,6208,1,1,1024,2,float,2,1,1.87097,3397.7,27.1816,3.3977
3373,A40,CUDA Explicit Memory,6653,1,1,1024,2,float,2,1,1.85266,3677.23,29.4179,3.67723
3374,A40,CUDA Explicit Memory,7131,1,1,1024,2,float,2,1,1.87226,3900.18,31.2014,3.90018
3375,A40,CUDA Explicit Memory,7643,1,1,1024,2,float,2,1,1.87859,4166.12,33.3289,4.16612
3376,A40,CUDA Explicit Memory,8192,1,1,1024,2,float,2,1,1.87364,4477.17,35.8173,4.47717
3377,A40,CUDA Explicit Memory,8779,1,1,1024,2,float,2,1,1.86525,4819.58,38.5566,4.81958
3378,A40,CUDA Explicit Memory,9410,1,1,1024,2,float,2,1,1.87426,5141.14,41.1291,5.14114
3379,A40,CUDA Explicit Memory,10085,1,1,1024,2,float,2,1,1.862,5546.21,44.3696,5.54621
3380,A40,CUDA Explicit Memory,10809,1,1,1024,2,float,2,1,1.89578,5838.44,46.7075,5.83844
3381,A40,CUDA Explicit Memory,11585,1,1,1024,2,float,2,1,1.8621,6370.78,50.9663,6.37078
3382,A40,CUDA Explicit Memory,12416,1,1,1024,2,float,2,1,1.88291,6752.31,54.0184,6.75231
3383,A40,CUDA Explicit Memory,13307,1,1,1024,2,float,2,1,1.89283,7198.95,57.5916,7.19895
3384,A40,CUDA Explicit Memory,14263,1,1,1024,2,float,2,1,1.90404,7670.7,61.3656,7.6707
3385,A40,CUDA Explicit Memory,15286,1,1,1024,2,float,2,1,1.89388,8264.97,66.1198,8.26497
3386,A40,CUDA Explicit Memory,16384,1,1,1024,2,float,2,1,1.90439,8809.76,70.4781,8.80976
3387,A40,CUDA Explicit Memory,17559,1,1,1024,2,float,2,1,1.91706,9379.14,75.0331,9.37914
3388,A40,CUDA Explicit Memory,18820,1,1,1024,2,float,2,1,1.90501,10116.3,80.9305,10.1163
3389,A40,CUDA Explicit Memory,20171,1,1,1024,2,float,2,1,1.91413,10790.9,86.3269,10.7909
3390,A40,CUDA Explicit Memory,21618,1,1,1024,2,float,2,1,1.9696,11239.2,89.9139,11.2392
3391,A40,CUDA Explicit Memory,23170,1,1,1024,2,float,2,1,1.94444,12202.0,97.6163,12.202
3392,A40,CUDA Explicit Memory,24833,1,1,1024,2,float,2,1,1.95213,13026.3,104.21,13.0263
3393,A40,CUDA Explicit Memory,26615,1,1,1024,2,float,2,1,1.95954,13908.2,111.266,13.9082
3394,A40,CUDA Explicit Memory,28526,1,1,1024,2,float,2,1,1.96174,14890.2,119.121,14.8902
3395,A40,CUDA Explicit Memory,30573,1,1,1024,2,float,2,1,1.97064,15886.6,127.093,15.8866
3396,A40,CUDA Explicit Memory,32768,1,1,1024,2,float,2,1,1.99217,16843.2,134.746,16.8432
3397,A40,CUDA Explicit Memory,35119,1,1,1024,2,float,2,1,2.00445,17941.0,143.528,17.941
3398,A40,CUDA Explicit Memory,37640,1,1,1024,2,float,2,1,2.00841,19191.0,153.528,19.191
3399,A40,CUDA Explicit Memory,40342,1,1,1024,2,float,2,1,2.01278,20523.9,164.191,20.5239
3400,A40,CUDA Explicit Memory,43237,1,1,1024,2,float,2,1,2.03204,21788.3,174.306,21.7883
3401,A40,CUDA Explicit Memory,46340,1,1,1024,2,float,2,1,2.03968,23264.6,186.117,23.2646
3402,A40,CUDA Explicit Memory,49667,1,1,1024,2,float,2,1,2.06156,24670.2,197.362,24.6702
3403,A40,CUDA Explicit Memory,53231,1,1,1024,2,float,2,1,2.07292,26295.6,210.364,26.2956
3404,A40,CUDA Explicit Memory,57052,1,1,1024,2,float,2,1,2.11029,27684.0,221.472,27.684
3405,A40,CUDA Explicit Memory,61147,1,1,1024,2,float,2,1,2.12158,29513.2,236.105,29.5132
3406,A40,CUDA Explicit Memory,65536,1,1,1024,2,float,2,1,2.12646,31559.0,252.472,31.559
3407,A40,CUDA Explicit Memory,70239,1,1,1024,2,float,2,1,2.18136,32972.4,263.779,32.9724
3408,A40,CUDA Explicit Memory,75281,1,1,1024,2,float,2,1,2.21236,34844.1,278.753,34.8441
3409,A40,CUDA Explicit Memory,80684,1,1,1024,2,float,2,1,2.24189,36853.1,294.825,36.8531
3410,A40,CUDA Explicit Memory,86475,1,1,1024,2,float,2,1,2.28561,38742.6,309.941,38.7426
3411,A40,CUDA Explicit Memory,92681,1,1,1024,2,float,2,1,2.30394,41192.6,329.541,41.1926
3412,A40,CUDA Explicit Memory,99334,1,1,1024,2,float,2,1,2.2946,44329.4,354.635,44.3294
3413,A40,CUDA Explicit Memory,106463,1,1,1024,2,float,2,1,2.35719,46249.1,369.993,46.2491
3414,A40,CUDA Explicit Memory,114104,1,1,1024,2,float,2,1,2.37987,49096.2,392.77,49.0962
3415,A40,CUDA Explicit Memory,122294,1,1,1024,2,float,2,1,2.38727,52457.0,419.656,52.457
3416,A40,CUDA Explicit Memory,131072,1,1,1024,2,float,2,1,2.43953,55017.9,440.143,55.0179
3417,A40,CUDA Explicit Memory,140479,1,1,1024,2,float,2,1,2.421,59417.7,475.342,59.4177
3418,A40,CUDA Explicit Memory,150562,1,1,1024,2,float,2,1,2.48927,61935.9,495.488,61.9359
3419,A40,CUDA Explicit Memory,161368,1,1,1024,2,float,2,1,2.53727,65125.4,521.003,65.1254
3420,A40,CUDA Explicit Memory,172950,1,1,1024,2,float,2,1,2.5786,68680.9,549.447,68.6809
3421,A40,CUDA Explicit Memory,185363,1,1,1024,2,float,2,1,2.63279,72095.2,576.762,72.0952
3422,A40,CUDA Explicit Memory,198668,1,1,1024,2,float,2,1,2.72891,74548.3,596.387,74.5483
3423,A40,CUDA Explicit Memory,212927,1,1,1024,2,float,2,1,2.75805,79054.9,632.439,79.0549
3424,A40,CUDA Explicit Memory,228209,1,1,1024,2,float,2,1,2.85332,81899.7,655.198,81.8997
3425,A40,CUDA Explicit Memory,244589,1,1,1024,2,float,2,1,2.91365,85960.6,687.684,85.9606
3426,A40,CUDA Explicit Memory,262144,1,1,1024,2,float,2,1,2.94784,91061.8,728.495,91.0618
3427,A40,CUDA Explicit Memory,280958,1,1,1024,2,float,2,1,3.0056,95721.8,765.774,95.7218
3428,A40,CUDA Explicit Memory,301124,1,1,1024,2,float,2,1,3.08297,100017.0,800.14,100.017
3429,A40,CUDA Explicit Memory,322737,1,1,1024,2,float,2,1,3.20648,103067.0,824.536,103.067
3430,A40,CUDA Explicit Memory,345901,1,1,1024,2,float,2,1,3.26045,108636.0,869.09,108.636
3431,A40,CUDA Explicit Memory,370727,1,1,1024,2,float,2,1,3.56853,106381.0,851.05,106.381
3432,A40,CUDA Explicit Memory,397336,1,1,1024,2,float,2,1,4.28193,95020.7,760.165,95.0207
3433,A40,CUDA Explicit Memory,425854,1,1,1024,2,float,2,1,5.44106,80145.2,641.161,80.1452
3434,A40,CUDA Explicit Memory,456419,1,1,1024,2,float,2,1,6.78501,68883.2,551.065,68.8832
3435,A40,CUDA Explicit Memory,489178,1,1,1024,2,float,2,1,7.87488,63609.7,508.877,63.6097
3436,A40,CUDA Explicit Memory,524288,1,1,512,2,float,2,1,4.23859,63331.3,506.65,63.3313
3437,A40,CUDA Explicit Memory,561917,1,1,512,2,float,2,1,4.51153,63770.3,510.163,63.7703
3438,A40,CUDA Explicit Memory,602248,1,1,512,2,float,2,1,4.84009,63707.8,509.662,63.7078
3439,A40,CUDA Explicit Memory,645474,1,1,512,2,float,2,1,5.1703,63919.5,511.356,63.9195
3440,A40,CUDA Explicit Memory,691802,1,1,512,2,float,2,1,5.61798,63048.0,504.384,63.048
3441,A40,CUDA Explicit Memory,741455,1,1,512,2,float,2,1,5.93251,63990.6,511.925,63.9906
3442,A40,CUDA Explicit Memory,794672,1,1,512,2,float,2,1,6.38546,63718.6,509.748,63.7186
3443,A40,CUDA Explicit Memory,851708,1,1,512,2,float,2,1,6.85336,63629.3,509.034,63.6293
3444,A40,CUDA Explicit Memory,912838,1,1,512,2,float,2,1,7.54893,61912.5,495.3,61.9125
3445,A40,CUDA Explicit Memory,978356,1,1,512,2,float,2,1,8.00061,62610.0,500.88,62.61
3446,A40,CUDA Explicit Memory,1048576,1,1,128,2,float,2,1,2.20722,60808.5,486.468,60.8085
3447,A40,CUDA Explicit Memory,1123835,1,1,128,2,float,2,1,2.39203,60137.6,481.101,60.1376
3448,A40,CUDA Explicit Memory,1204497,1,1,128,2,float,2,1,2.53335,60858.5,486.868,60.8585
3449,A40,CUDA Explicit Memory,1290948,1,1,128,2,float,2,1,2.77051,59642.9,477.143,59.6429
3450,A40,CUDA Explicit Memory,1383604,1,1,128,2,float,2,1,3.1304,56574.6,452.597,56.5746
3451,A40,CUDA Explicit Memory,1482910,1,1,128,2,float,2,1,3.42754,55378.6,443.029,55.3786
3452,A40,CUDA Explicit Memory,1589344,1,1,128,2,float,2,1,3.75501,54177.3,433.418,54.1773
3453,A40,CUDA Explicit Memory,1703416,1,1,128,2,float,2,1,4.09603,53231.3,425.851,53.2313
3454,A40,CUDA Explicit Memory,1825676,1,1,128,2,float,2,1,4.40662,53030.8,424.247,53.0308
3455,A40,CUDA Explicit Memory,1956712,1,1,128,2,float,2,1,4.82841,51871.9,414.976,51.8719
3456,A40,CUDA Explicit Memory,2097152,1,1,32,2,float,2,1,1.31168,51162.4,409.3,51.1624
3457,A40,CUDA Explicit Memory,2247671,1,1,32,2,float,2,1,1.42353,50526.0,404.208,50.526
3458,A40,CUDA Explicit Memory,2408995,1,1,32,2,float,2,1,1.52357,50596.8,404.774,50.5968
3459,A40,CUDA Explicit Memory,2581896,1,1,32,2,float,2,1,1.63516,50527.5,404.22,50.5275
3460,A40,CUDA Explicit Memory,2767208,1,1,32,2,float,2,1,1.74763,50668.9,405.351,50.6689
3461,A40,CUDA Explicit Memory,2965820,1,1,32,2,float,2,1,1.86265,50952.2,407.618,50.9522
3462,A40,CUDA Explicit Memory,3178688,1,1,32,2,float,2,1,1.98436,51259.8,410.079,51.2598
3463,A40,CUDA Explicit Memory,3406833,1,1,32,2,float,2,1,2.11772,51479.2,411.834,51.4792
3464,A40,CUDA Explicit Memory,3651353,1,1,32,2,float,2,1,2.25619,51787.8,414.302,51.7878
3465,A40,CUDA Explicit Memory,3913424,1,1,32,2,float,2,1,2.40821,52001.1,416.009,52.0011
3466,A40,CUDA Explicit Memory,4194304,1,1,8,2,float,2,1,0.64695,51865.6,414.925,51.8656
3467,A40,CUDA Explicit Memory,4495343,1,1,8,2,float,2,1,0.688879,52204.7,417.638,52.2047
3468,A40,CUDA Explicit Memory,4817990,1,1,8,2,float,2,1,0.736709,52319.1,418.552,52.3191
3469,A40,CUDA Explicit Memory,5163793,1,1,8,2,float,2,1,0.787024,52489.3,419.914,52.4893
3470,A40,CUDA Explicit Memory,5534417,1,1,8,2,float,2,1,0.839232,52757.0,422.056,52.757
3471,A40,CUDA Explicit Memory,5931641,1,1,8,2,float,2,1,0.897512,52871.9,422.975,52.8719
3472,A40,CUDA Explicit Memory,6357376,1,1,8,2,float,2,1,0.96019,52967.7,423.741,52.9677
3473,A40,CUDA Explicit Memory,6813666,1,1,8,2,float,2,1,1.02739,53056.3,424.451,53.0563
3474,A40,CUDA Explicit Memory,7302707,1,1,8,2,float,2,1,1.0963,53290.0,426.32,53.29
3475,A40,CUDA Explicit Memory,7826848,1,1,8,2,float,2,1,1.17665,53214.5,425.716,53.2145
3476,A40,CUDA Explicit Memory,8388608,1,1,2,2,float,2,1,0.317048,52917.0,423.336,52.917
